Teaching Score,Overall Count,Filtered Count,Journal,Identifier,Date,Author,Overall Rank,ID,Type,Title
    0.0012738853503184713,1,1.0,Feminist Studies,10.2307/3178407,1997-07-01,Valverde Mariana,512226,10939259,text,Regulating New Reproductive and Genetic Technologies: A Feminist View of Recent Canadian Government Initiatives    
    0.006369426751592357,5,1.0,German Studies Review,10.2307/1431896,1994-10-01,Friedlander Henry,157398,11161029,text,Step by Step: The Expansion of Murder 1939-1941    
    0.0012738853503184713,1,1.0,The Oral History Review,20628029,2008-07-01,Monteath Peter,512226,11200606,text,The \Mischling\ Experience in Oral History    
    0.011464968152866241,9,1.0,Counterpoints,42979697,2007-01-01,Brown Lionel H.,87494,11218940,text,Chapter 10: Conclusion    
    0.04203821656050955,33,1.0,Books Ireland,10.2307/20632844,2005-10-01,Power Brian,19462,11220060,text,What Is Life    
    0.21910828025477708,172,1.0,Daedalus,20026431,1958-01-01,Weber Max,2003,11226258,text,Science as a Vocation    
    0.011464968152866241,9,1.0,Daedalus,20025121,1987-10-01,Dietz Mary G.,87494,11226347,text,Context Is All: Feminism and Theories of Citizenship    
    0.005095541401273885,4,1.0,Daedalus,20027720,2001-10-01,Tirosh-Samuelson Hava,193232,11227073,text,Nature in the Sources of Judaism    
    0.0012738853503184713,1,1.0,Near Eastern Archaeology,10.2307/3557918,2003-12-01,Meyers Carol,512226,11228312,text,Engendering Syro-Palestinian Archaeology: Reasons and Resources    
    0.0025477707006369425,2,1.0,Review of Industrial Organization,41799229,2005-03-01,Joskow Paul L.,336380,11019160,text,Regulation and Deregulation After 25 Years: Lessons Learned for Research in Industrial Organization    
    0.033121019108280254,26,1.0,International Studies Quarterly,10.2307/2600209,1981-03-01,Chase-Dunn Christopher,26155,10728835,text,Interstate System and Capitalist World-Economy: One Logic or Two    
    0.005095541401273885,4,1.0,International Studies Quarterly,10.2307/2600572,1990-09-01,Klein Bradley S.,193232,10729427,text,How the West Was One: Representational Politics of NATO    
    0.15796178343949044,124,1.0,Poetry,20572301,1919-10-01,Stevens Wallace,3213,11290671,text,Anecdote of the Jar    
    0.0012738853503184713,1,1.0,The Kenyon Review,4334978,1970-01-01,Gordimer Nadine,512226,10994431,text,The Interpreters: Some Themes and Directions in African Literature    
    0.0025477707006369425,2,1.0,Journal of Biblical Literature,10.2307/3268485,2000-07-01,Carr David,336380,11374418,text,Gender and the Shaping of Desire in the Song of Songs and Its Interpretation    
    0.0012738853503184713,1,1.0,Annual Review of Financial Economics,42939945,2009-01-01,Pastor Lubos,512226,11610026,text,Learning in Financial Markets    
    0.0012738853503184713,1,1.0,Latin American Politics and Society,4141637,2004-12-01,Jones Adam,512226,11616581,text,Parainstitutional Violence in Latin America    
    0.02929936305732484,23,1.0,Latin American Politics and Society,30130837,2008-04-01,Sikkink Kathryn,30399,11616682,text,From Pariah State to Global Protagonist: Argentina and the Struggle for International Human Rights    
    0.003821656050955414,3,1.0,Global Governance,27800476,2003-04-01,Uvin Peter,247471,11771361,text,Western and Local Approaches to Justice in Rwanda    
    0.0012738853503184713,1,1.0,Middle Eastern Studies,4284411,2005-11-01,Gammer Moshe,512226,11789744,text,Between Mecca and Moscow: Islam Politics and Political Islam in Chechnya and Daghestan    
    0.0012738853503184713,1,1.0,New German Critique,27669170,2006-07-01,Robinson Benjamin,512226,11810284,text,Against Memory as Justice    
    0.01019108280254777,8,1.0,California Management Review,41166020,1999-10-01,Pfeffer Jeffrey,98780,11815796,text,Knowing \What\ to Do Is Not Enough: Turning Knowledge Into Action    
    0.0025477707006369425,2,1.0,American Journal of Sociology,2782111,1996-05-01,Zaret David,336380,11836564,text,Petitions and the \Invention\ of Public Opinion in the English Revolution    
    0.007643312101910828,6,1.0,Strategic Management Journal,2486435,1991-12-01,Williamson Oliver E.,132092,11681801,text,Strategizing Economizing and Economic Organization    
    0.008917197452229299,7,1.0,American Anthropologist,3567249,2002-09-01,Shahrani Nazif M.,113397,11716040,text,War Factionalism and the State in Afghanistan    
    0.22802547770700637,179,1.0,Stanford Law Review,10.2307/1229039,1991-07-01,Crenshaw Kimberle,1901,11852123,text,Mapping the Margins: Intersectionality Identity Politics and Violence Against Women of Color    
    0.01019108280254777,8,1.0,Science,1690110,1983-01-14,North Douglass C.,98780,13138040,text,A Theory of Economic Change    
    0.4063694267515924,320,1.0,Science,1690260,1983-01-21,York Herbert F.,772,13145247,text,National Security    
    0.008917197452229299,7,1.0,Social Problems,799774,1976-02-01,Turk Austin T.,113397,13499404,text,Law as a Weapon in Social Conflict    
    0.016560509554140127,13,1.0,British Journal of Political Science,27568377,2009-01-01,Hooghe Liesbet,58799,12910204,text,A Postfunctionalist Theory of European Integration: From Permissive Consensus to Constraining    
    0.9222929936305733,1210,1.0,African Studies Review,10.2307/523413,1973-09-01,Due Jean M.,64,12933821,text,Project Evaluation    
    0.04331210191082802,34,1.0,International Security,3092088,2001-12-01,Posen Barry R.,18760,12945996,text,The Struggle Against Terrorism: Grand Strategy Strategy and Tactics    
    0.003821656050955414,3,1.0,Foreign Affairs,10.2307/20033264,2002-09-01,Abramowitz Morton,247471,12960848,text,Can the EU Hack the Balkans? A Proving Ground for Brussels    
    0.0012738853503184713,1,1.0,Journal of the History of Sexuality,3704141,1996-10-01,Sangster Joan,512226,13015757,text,Incarcerating \Bad Girls\: The Regulation of Sexuality Through the Female Refuges Act in Ontario 1920-1945    
    0.0025477707006369425,2,1.0,Journal of Marketing Research,10.2307/3152032,1998-08-01,Erdem T\u00fclin,336380,13039144,text,An Empirical Analysis of Umbrella Branding    
    0.0012738853503184713,1,1.0,Modern Judaism,1396583,2002-05-01,Caplan Kimmy,512226,13199674,text,The Holocaust in Contemporary Israeli Haredi Popular Religion    
    0.0012738853503184713,1,1.0,Canadian Journal of Political Science / Revue Canadienne De Science Politique,3232928,1998-12-01,Dobrowolsky Alexandra,512226,13205750,text,Of \Special Interest\: Interest Identity and Feminist Constitutional Activism in Canada    
    0.0012738853503184713,1,1.0,Canadian Journal of Political Science / Revue Canadienne De Science Politique,3227699,1986-09-01,Vaughan Frederick,512226,13206385,text,Critics of the Judicial Committee of the Privy Council: The New Orthodoxy and an Alternative Explanation    
    0.006369426751592357,5,1.0,Canadian Journal of Political Science / Revue Canadienne De Science Politique,3232879,2001-12-01,McRoberts Kenneth,157398,13206436,text,Canada and the Multinational State    
    0.0025477707006369425,2,1.0,Social Analysis: The International Journal of Social and Cultural Practice,23169647,1988-12-01,Beckett Jeremy,336380,12859382,text,Aboriginality Citizenship and Nation State    
    0.04076433121019108,32,1.0,Ethics,2381239,1989-07-01,Cohen G. A.,20236,12869521,text,On the Currency of Egalitarian Justice    
    0.022929936305732482,18,1.0,American Sociological Review,2083937,1940-02-01,Sutherland Edwin H.,40521,12873293,text,White-Collar Criminality    
    0.4,315,1.0,The American Political Science Review,10.2307/1960861,1986-12-01,Doyle Michael W.,794,13215305,text,Liberalism and World Politics    
    0.0012738853503184713,1,1.0,The American Political Science Review,10.2307/1962880,1991-03-01,Honig B.,512226,13217077,text,Declarations of Independence: Arendt and Derrida on the Problem of Founding a Republic    
    0.0025477707006369425,2,1.0,The American Political Science Review,27644535,2008-11-01,Ingram James D.,336380,13219047,text,What Is a \Right to Have Rights\? Three Images of the Politics of Human Rights    
    0.10063694267515924,79,1.0,The Hudson Review,10.2307/3848358,1964-12-01,Lattimore Richmond,6151,13250781,text,The Odyssey of Homer    
    0.0012738853503184713,1,1.0,Osiris,10.1086/605972,null,Siddiqi Asif A.,512226,13279527,text,Germans in Russia: Cold War Technology Transfer and National Identity    
    0.0012738853503184713,1,1.0,Journal of the American Academy of Religion,1463965,1988-10-01,Bokser Baruch M.,512226,13280776,text,Ritualizing the Seder    
    0.0012738853503184713,1,1.0,Elh,30029559,2007-07-01,Kelly Ann Cline,512226,13289622,text,Gulliver as Pet and Pet Keeper: Talking Animals in Book 4    
    0.0535031847133758,42,1.0,Columbia: A Journal of Literature and Art,42745307,1994-01-01,Carson Anne,14348,13292132,text,The Autobiography of Red    
    0.0012738853503184713,1,1.0,Cahiers Du Monde Russe,20174997,2006-01-01,Reid Susan E.,512226,13299119,text,Khrushchev Modern: Agency and Modernization in the Soviet Home    
    0.0025477707006369425,2,1.0,The British Medical Journal,25404878,1965-03-13,Taylor F. Kr\u00e4upl,336380,13335785,text,To Be or Not to Be    
    0.8063694267515924,803,1.0,The British Medical Journal,20244370,1891-11-21,Paul F. T.,164,13373242,text,The New University    
    0.0012738853503184713,1,1.0,The International and Comparative Law Quarterly,759800,1991-07-01,Chinkin C. M.,512226,14673617,text,Learning About International Law Through Dispute Resolution    
    0.0012738853503184713,1,1.0,Journal of Southern African Studies,3557440,2003-09-01,McEwan Cheryl,512226,14674999,text,Building a Postcolonial Archive? Gender Collective Memory and Citizenship in Post-Apartheid South Africa    
    0.01019108280254777,8,1.0,Comparative Studies in Society and History,3879459,2003-07-01,Yurchak Alexei,98780,14520616,text,Soviet Hegemony of Form: Everything Was Forever Until It Was No More    
    0.005095541401273885,4,1.0,Comparative Studies in Society and History,3879403,2002-01-01,Neyzi Leyla,193232,14521190,text,Remembering to Forget: Sabbateanism National Identity and Subjectivity in Turkey    
    0.10955414012738854,86,1.0,Comparative Studies in Society and History,178015,1974-09-01,Wallerstein Immanuel,5430,14521366,text,The Rise and Future Demise of the World Capitalist System: Concepts for Comparative Analysis    
    0.0012738853503184713,1,1.0,Past & Present,650465,1974-02-01,Hobsbawm E. J.,512226,14523906,text,Peasant Land Occupations    
    0.0025477707006369425,2,1.0,Past & Present,3600827,2003-05-01,Snyder Timothy,336380,14524423,text,The Causes of Ukrainian-Polish Ethnic Cleansing 1943    
    0.025477707006369428,20,1.0,The Quarterly Journal of Economics,1891121,1986-05-01,Eaton Jonathan,35790,14310074,text,Optimal Trade and Industrial Policy Under Oligopoly    
    0.0025477707006369425,2,1.0,The Quarterly Journal of Economics,1883137,1977-02-01,Salant Stephen W.,336380,14311433,text,Search Theory and Duration Data: A Theory of Sorts    
    0.0535031847133758,42,1.0,The Quarterly Journal of Economics,2946683,1996-05-01,Cutler David M.,14348,14312758,text,Does Public Insurance Crowd Out Private Insurance    
    0.005095541401273885,4,1.0,Financial Management,3665764,1988-12-01,Finnerty John D.,193232,14316940,text,Financial Engineering in Corporate Finance: An Overview    
    0.003821656050955414,3,1.0,Vigiliae Christianae,10.2307/1583869,1997-11-01,Caner Daniel F.,247471,14364800,text,The Practice and Prohibition of Self-Castration in Early Christianity    
    0.0012738853503184713,1,1.0,Slavic Review,27896139,2010-01-01,Graan Andrew,512226,14782444,text,On the Politics of \Imid\u017e\: European Integration and the Trials of Recognition in Postconflict Macedonia    
    0.007643312101910828,6,1.0,Slavic Review,10.2307/2697199,1999-12-01,Fish M. Steven,132092,14783214,text,Postcommunist Subversion: Social Science and Democratization in East Europe and Eurasia    
    0.0012738853503184713,1,1.0,Review of Educational Research,1168436,1944-12-01,Sears Robert R.,512226,14805633,text,Personality and Motivation    
    0.006369426751592357,5,1.0,Business Economics,23487685,1998-01-01,Porter Michael E.,157398,14614647,text,Location Clusters and the \New\ Microeconomics of Competition    
    0.003821656050955414,3,1.0,History of Religions,1062189,1979-05-01,Eliade Mircea,247471,14656891,text,Henry Corbin    
    0.0012738853503184713,1,1.0,Utopian Studies,20719884,2007-01-01,Sargisson Lucy,512226,14663699,text,Strange Places: Estrangement Utopianism and Intentional Communities    
    0.0012738853503184713,1,1.0,The American Poetry Review,27780617,1992-01-01,Olds Sharon,512226,14217701,text,I Wanted to Be There When My Father Died    
    0.015286624203821656,12,1.0,The Bell Journal of Economics,10.2307/3003249,1975-10-01,Tullock Gordon,64261,14247291,text,The Transitional Gains Trap    
    0.012738853503184714,10,1.0,Work Employment & Society,23746677,1992-03-01,Bagguley Paul,78347,14148456,text,Idle Thieving Bastards? Scholarly Representations of the 'Underclass    
    0.003821656050955414,3,1.0,Proceedings of the American Philosophical Society,3149288,1953-09-28,Leontief Wassily,247471,14192085,text,Domestic Production and Foreign Trade; The American Capital Position Re-Examined    
    0.01019108280254777,8,1.0,Harvard Law Review,10.2307/1341520,1992-03-01,Frug Mary Joe,98780,15011570,text,A Postmodern Feminist Legal Manifesto (An Unfinished Draft)    
    0.0025477707006369425,2,1.0,Pmla,823254,2002-01-01,Keenan Thomas,336380,15028323,text,Publicity and Indifference (Sarajevo on Television)    
    0.0025477707006369425,2,1.0,Pmla,463645,2001-01-01,Moore David Chioni,336380,15030075,text,Is the Post- In Postcolonial the Post- In Post-Soviet? Toward a Global Postcolonial Critique    
    0.07770700636942675,61,1.0,The American Scholar,41204789,1946-04-01,Lemkin Raphael,8726,15065286,text,Genocide    
    0.04331210191082802,34,1.0,The Journal of Finance,2329322,1995-12-01,Rajan Raghuram G.,18760,15096591,text,What Do We Know About Capital Structure? Some Evidence From International Data    
    0.07643312101910828,60,1.0,The University of Chicago Law Review,10.2307/1598947,1967-10-01,Dworkin Ronald M.,8917,15247384,text,The Model of Rules    
    0.3974522292993631,313,1.0,Foreign Policy,10.2307/3183223,2001-01-01,Krasner Stephen D.,803,14837523,text,Sovereignty    
    0.0012738853503184713,1,1.0,Financial Analysts Journal,4480498,2003-07-01,Chen Honghui,512226,14892995,text,A December Effect With Tax-Gain Selling    
    0.0012738853503184713,1,1.0,Financial Analysts Journal,4479968,1997-01-01,Dobson John,512226,14893354,text,Ethics in Finance II    
    0.0025477707006369425,2,1.0,Financial Analysts Journal,4480697,2005-09-01,Leibowitz Martin L.,336380,14893741,text,Alpha Hunters and Beta Grazers    
    0.017834394904458598,14,1.0,Philosophical Transactions: Biological Sciences,4142162,2004-11-29,Greene Joshua,54138,15256695,text,For the Law Neuroscience Changes Nothing and Everything    
    0.0012738853503184713,1,1.0,American Ethnologist,644098,1986-08-01,Crandon Libbet,512226,15313647,text,Medical Dialogue and the Political Economy of Medical Pluralism: A Case From Rural Highland Bolivia    
    0.0012738853503184713,1,1.0,Environment and History,20723640,2007-11-01,Glassheim Eagle,512226,15159229,text,Most the Town That Moved: Coal Communists and the 'Gypsy Question' in Post-War Czechoslovakia    
    0.02038216560509554,16,1.0,Performing Arts Journal,10.2307/3245068,1980-01-01,M\u00fcller Heiner,46478,15175592,text,The Hamletmachine    
    0.0012738853503184713,1,1.0,NBER Macroeconomics Annual,10.1086/669188,null,Krugman Paul,512226,14383785,text,Revenge of the Optimum Currency Area    
    0.0012738853503184713,1,1.0,American Quarterly,27735013,2009-09-01,Kish Zenia,512226,14390583,text,My FEMA People\: Hip-Hop as Disaster Recovery in the Katrina Diaspora    
